"ID","RawName","ActualEvent"
"3180","BWD - CWD","WD"
"3181","BXD - BXD - Qualification","XD"
"3182","BXD - CXD","XD"
"3183","SWS - Senior Women's Single","MS"
"3184","SMD - Senior Men's Doubles","MD"
"3185","SXD - Senior Mixed Doubles","XD"
"3186","Men's Singles Open - Group A","MS"
"3187","Men's Singles Open - Group D","MS"
"3188","Men's Singles Open - Group E","MS"
"3189","Men's Singles Open - Group F","MS"
"3190","Mixed Doubles Open - Group A","XD"
"3191","Women's Doubles Open - Group B","MD"
"3192","Unisex Doubles Combined 90+ - Group A","MD"
"3193","Unisex Doubles Combined 90+ - Group B","MD"
"3194","Men's Singles 30+ - Group B","MS"
"3195","Men's Singles Open C - Group A","MS"
"3196","Men's Singles Under 30","MS"
"3197","Men's Singles Open - Group C","MS"
"3198","Men's Singles Open C - Group B","MS"
"3199","Men's Singles Open Novice","MS"
"3200","Boys' Singles Under 11","MS"
"3201","Boys' Singles Under 18","MS"
"3202","Girls' Singles Under 18","WS"
"3203","Men's Singles 70+","MS"
"3204","Men's Singles Open B","MS"
"3205","Men's Singles Open - Group B","MS"
"3206","Unisex Doubles Combined 80+ - Group B","MD"
"3207","Women's Singles Open Novice","MS"
"3208","Women's Singles Open","MS"
"3209","Women's Singles Open B","MS"
"3210","Men's Singles 50+","MS"
"3211","Men's Doubles Open - Group D","MD"
"3212","Women's Doubles Open - Group A","MD"
"3213","Mixed Doubles Open C","XD"
"3214","Mixed Doubles Open - Group C","XD"
"3215","Girls' Singles Under 11","WS"
"3216","Mixed Doubles Open B","XD"
"3217","Women's Doubles 30+","MD"
"3218","Mixed Doubles 40+","XD"
"3219","Men's Doubles Open B","MD"
"3220","Mixed Doubles 30+","XD"
"3221","Men's Doubles 40+","MD"
"3222","Men's Singles 60+","MS"
"3223","Men's Singles 30+ - Group A","MS"
"3224","Men's Doubles Open - Group C","MD"
"3225","Men's Doubles Open - Group B","MD"
"3226","Men's Doubles Under 30","MD"
"3227","Kids' Doubles Under 11","D"
"3228","Men's Singles Open","MS"
"3229","Mixed Doubles 50+","XD"
"3230","Unisex Doubles Combined 80+ - Group A","MD"
"3231","Men's Doubles Open - Group A","MD"
"3232","Mixed Doubles Open - Group B","XD"
"3233","Unisex Doubles Combined 70+","MD"
"3234","Kids' Doubles Under 18","D"
"3235","Mixed Doubles Open - Group D","XD"
"3236","Men's Doubles Open C","MD"
"3237","Women's Doubles Open","MD"
"3238","Men's Doubles Open","MD"
"3239","Unisex Doubles Combined 90+","MD"
"3240","Women's Doubles 40+","MD"
"3241","Mixed Doubles Open","XD"
"3242","Men's Doubles 30+","MD"
"3243","Men's Doubles 60+","MD"
"3244","Men's Doubles 50+","MD"
"3245","Unisex Doubles Combined 80+","MD"
"3246","Men's Singles 30+","MS"
"3247","Men's Singles Open C","MS"
"3248","WS after ceremony XD","WS"
"3249","MS after ceremony WS","MS"
"3250","MD after ceremony MS","MD"
"3251","WD after ceremony MD","WD"
"3252","XD U19 after prise giving ceremony of MS","XD"
"3253","MD U19 after prise giving ceremony of MS and XD","MD"
"3254","WS U19 after prise giving ceremony of MD","WS"
"3255","WD U19 after prise giving ceremony of WS","WD"
"3256","NOVICE XD","XD"
"3257","NOVICE BS","MS"
"3258","NOVICE GS - Group A","WS"
"3259","NOVICE GS - Group B","WS"
"3260","NOVICE BD","MD"
"3261","EWS+","WS"
"3262","NOVICE GS","WS"
"3263","MS After prize giving ceremony","MS"
"3264","XD FIRST AVAILABLE COURT","XD"
"3265","MD FIRST AVAILABLE COURT","MD"
"3266","GS U15 - Group H","WS"
"3267","GS U15 - Group G","WS"
"3268","GS U17 - Group E","WS"
"3269","GS U17 - Group F","WS"
"3270","GS U13 - Group E","WS"
"3271","GS U13 - Group F","WS"
"3272","GS U13 - Group G","WS"
"3273","GS U13 - Group H","WS"
"3274","MSA VETERANS","MS"
"3275","MDA VETERANS","MD"
"3276","WSA VETERANS","WS"
"3277","XDA VETERANS","XD"
"3278","WDA VETERANS","WD"
"3279","EMXD","XD"
"3280","EMXD Plus - Group B","XD"
"3281","EMXD Plus - Group A","XD"
"3282","EWD Plus","WD"
"3283","MS - Group P","MS"
"3284","XD - XD - A","XD"
"3285","XD - XD - C","XD"
"3286","BD U9 - Group A","MD"
"3287","BD U9 - Group B","MD"
"3288","Men's Doubles 45+","MD"
"3289","Open MS (C-level)","MS"
"3290","Open WS (C-level)","WS"
"3291","U11 Boys' Singles","MS"
"3292","U11 Girls' Singles","WS"
"3293","Open XD (C-level)","XD"
"3294","Open MD (C-level)","MD"
"3295","Open WD (C-level)","WD"
"3296","U11 Kids' Doubles (Unisex)","D"
"3297","80+ Unisex Doubles Combined","MD"
"3298","100+ Unisex Doubles Combined","MD"
"3299","Novice Doubles","D"
"3300","Mixed Doubles B/C","XD"
"3301","Men's Doubles B/C","MD"
"3302","Novice Mixed Doubles","XD"
"3303","XD A (36+)","XD"
"3304","MS - A/B/C/D MS Qualifying","MS"
"3305","MS - A/B MS Qualifying","MS"
"3306","MS - C/D MS Qualifying","MS"
"3307","MS - A Mens Singles Open","MS"
"3308","MS - B Mens Singles","MS"
"3309","MS - C Mens Singles","MS"
"3310","MS - D Mens Singles","MS"
"3311","WS - Womens Singles Group A","MS"
"3312","WS - Womens Singles Group B","MS"
"3313","WS - WS Open Finals","WS"
"3314","WS - WS 3rd/4th Playoff","WS"
"3315","XD - A/B/C/D MXD Qualifying","XD"
"3316","XD - A/B MXD Qualifying","XD"
"3317","XD - C/D MXD Qualifying","XD"
"3318","XD - A Mixed Doubles Open","XD"
"3319","XD - B Mixed Doubles","XD"
"3320","XD - C Mixed Doubles","XD"
"3321","XD - D Mixed Doubles","XD"
"3322","MD - MD ABCD Qualification","MD"
"3323","MD - A/B MD Qualifying","MD"
"3324","WD - WD Qualifying Group A","WD"
"3325","WD - WD Qualifying Group B","WD"
"3326","MD - C/D MD Qualifying","MD"
"3327","MD - A Mens Doubles Open","MD"
"3328","MD - B Mens Doubles","MD"
"3329","MD - D Mens Doubles","MD"
"3330","MD - C Mens Doubles","MD"
"3331","WD - Womens Doubles Open","MD"
"3332","WD - B Womens Doubles","MD"
"3333","01 XD-B","XD"
"3334","02 XD-A","XD"
"3335","03 XD-C RR","XD"
"3336","05 MD-B","MD"
"3337","06 MD-C","MD"
"3338","08 WD-AB","WD"
"3339","07 MD-A","MD"
"3340","10 MD-Senior RR","MD"
"3341","09 WD-C RR","WD"
"3342","04 XD-Senior","XD"
"3343","11 MS-B","MS"
"3344","12 MS-C","MS"
"3345","13 MS-A","MS"
"3346","14 WS-AB","WS"
"3347","15 WS-C","WS"
"3348","16 MS-Senior RR","MS"
"3349","MS 55/60","MS"
"3350","MS 65+","MS"
"3351","MD 130 - Group A","MD"
"3352","MXD 140+","XD"
"3353","WD 120+","WD"
"3354","MXD 100 - Group B","XD"
"3355","MD 130 - Group B","MD"
"3356","WD 90/100","WD"
"3357","MXD 100 - Group A","XD"
"3358","WS 44+","WS"
"3359","Senior Women Doubles (SWD)","MD"
"3360","Senior Mixed Double (SXD)","XD"
"3361","U12BS","MS"
"3362","U18BS","MS"
"3363","U12GS","WS"
"3364","U12MX","XD"
"3365","MS - MS Cons","MS"
"3366","MS - MS Play-off","MS"
"3367","SMS - MS Play-off","MS"
"3368","SMS - MS Consolation","MS"
"3369","U18BD","MD"
"3370","B/C/D WD","WD"
"3371","U12 BS","MS"
"3372","U12 GS","WS"
"3373","U10 BS","MS"
"3374","U10 GS","WS"
"3375","U12 BD","MD"
"3376","U12 GD","WD"
"3377","U14 XD","XD"
"3378","Super MSC - Group A","MS"
"3379","Super MSC - Group B","MS"
"3380","WDD - Group A","WD"
"3381","WDD - Group B","WD"
"3382","SeniorA","?"
"3383","WD after pre-match build up","WD"
"3384","WS after pre-match build up","WS"
"3385","GS U24","WS"
"3386","Women's Doubles C/C","MD"
"3387","Mixed Doubles C/C","XD"
"3388","Women's Doubles D/D","MD"
"3389","Women's Doubles E/E","MD"
"3390","Men's Doubles E/E","MD"
"3391","Men's Doubles D/D","MD"
"3392","Men's Doubles C/C","MD"
"3393","Mixed Doubles E/E","XD"
"3394","Mixed Doubles D/D","XD"
"3395","Mixed Doubles B/B","XD"
"3396","Funky Doubles CD","D"
"3397","Funky Doubles AB","D"
"3398","XD TV - Court","XD"
"3399","MS-S(40)","MS"
"3400","WD-A - Group A","WD"
"3401","WD-A - Group B","WD"
"3402","MD-S(40)","MD"
"3403","XD-S (40)","XD"
"3404","J-U11 Single - Group A","S"
"3405","J-U11 Single - Group B","S"
"3406","J-U15 Single - Group A","S"
"3407","J-U15 Single - Group B","S"
"3408","U-U15 Double","D"
"3409","J-U11 Single","S"
"3410","J-U15 Single - J-U15 Boy Single","MS"
"3411","DOUBLES","D"
"3412","Singles U19/U16","S"
"3413","BS/GS U14 (beginner - 4 months)","MS"
"3414","BD/GD U14 (beginner - 4 months)","MD"
"3415","C/DWD - Group A","WD"
"3416","C/DWD - Group B","WD"
"3417","C/DWD","WD"
"3418","C/DWD - C/DWD Cons","WD"
"3419","BWD - BWD Cons","WD"
"3420","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Group A","MD"
"3421","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Group C","MD"
"3422","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Group D","MD"
"3423","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Group E","MD"
"3424","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Group F","MD"
"3425","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Group G","MD"
"3426","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Group H","MD"
"3427","Women's Doubles (9:00 a.m. - 3:00 p.m.) - Group C","MD"
"3428","Women's Doubles (9:00 a.m. - 3:00 p.m.) - Group D","MD"
"3429","Women's Doubles (9:00 a.m. - 3:00 p.m.) - Group A","MD"
"3430","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Men's Doubles A Flight","MD"
"3431","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Men's Doubles B Flight","MD"
"3432","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Men's Doubles C Flight","MD"
"3433","Men's Doubles Event 1 (9:00 a.m. - 3:00 p.m.) - Men's Doubles D Flight","MD"
"3434","Women's Doubles (9:00 a.m. - 3:00 p.m.) - WD A Flight","MD"
"3435","Women's Doubles (9:00 a.m. - 3:00 p.m.) - WD B Flight","MD"
"3436","Women's Doubles (9:00 a.m. - 3:00 p.m.) - WD C Flight","MD"
"3437","Men's Doubles Event 2 (3:00 p.m. - 9:00 p.m.) - Group A","MD"
"3438","Men's Doubles Event 2 (3:00 p.m. - 9:00 p.m.) - Group B","MD"
"3439","Men's Doubles Event 2 (3:00 p.m. - 9:00 p.m.) - Group C","MD"
"3440","Mixed Doubles (3:00 p.m.- 9:00 p.m.) - Group A","XD"
"3441","Mixed Doubles (3:00 p.m.- 9:00 p.m.) - Group B","XD"
"3442","Mixed Doubles (3:00 p.m.- 9:00 p.m.) - Group D","XD"
"3443","Mixed Doubles (3:00 p.m.- 9:00 p.m.) - Group E","XD"
"3444","Mixed Doubles (3:00 p.m.- 9:00 p.m.) - Group F","XD"
"3445","Men's Doubles Event 2 (3:00 p.m. - 9:00 p.m.) - A Flight - Men's Doubles","MD"
"3446","Men's Doubles Event 2 (3:00 p.m. - 9:00 p.m.) - B Flight - Men's Doubles","MD"
"3447","Mixed Doubles (3:00 p.m.- 9:00 p.m.) - Mixed Doubles A Flight","XD"
"3448","Mixed Doubles (3:00 p.m.- 9:00 p.m.) - Mixed Doubles B Flight","XD"
"3449","Mixed Doubles (3:00 p.m.- 9:00 p.m.) - Mixed Doubles C Flight","XD"
"3450","Mixed Doubles (3:00 p.m.- 9:00 p.m.) - Mixed Doubles D Flight","XD"
"3451","BS U19 - Group E","MS"
"3452","BS U19 - Group F","MS"
"3453","BS U19 - Group H","MS"
"3454","BS U19 - Group G","MS"
"3455","BD U19 - Group C","MD"
"3456","BD U19 - Group D","MD"
"3457","XD U17 - Group C","XD"
"3458","XD U17 - Group D","XD"
"3459","GD U19 - Position 01-04","WD"
"3460","BD U17 - Position 05-08","MD"
"3461","BD U17 - Position 01-04","MD"
"3462","GD U19 - Position 05-08","WD"
"3463","GD U17 - Position 5-8","WD"
"3464","Mixed Doubles - Mixed Double","XD"
"3465","Mens Doubles","MD"
"3466","Mens Singles - Mens Single","MS"
"3467","Mens Doubles Finals","MD"
"3468","XD 70 - Group B","XD"
"3469","XD 70 - Group A","XD"
"3470","XD 80-70 Challenge - XD 80-70","XD"
"3471","XD Open - XD Open B","XD"
"3472","MS Open - MS Open B","MS"
"3473","MD Open - MD Open B","MD"
"3474","WD Open - WD Open B","WD"
"3475","ABWS","WS"
"3476","EMIXD - Group B","XD"
"3477","EMIXD PLUS - Group A","XD"
"3478","EMIXD - Group A","XD"
"3479","EMIXD PLUS - Group B","XD"
"3480","Novice MIXD - Group A","XD"
"3481","DMIXD","XD"
"3482","Novice MIXD - Group B","XD"
"3483","EMIXD PLUS","XD"
"3484","Novice MIXD","XD"
"3485","EMIXD","XD"
"3486","Men's Junior Masters (80 & up) Intermediate","M"
"3487","Men's Masters (90 & up) Advanced","M"
"3488","Mixed Masters (90 & up) Intermediate","XD"
"3489","Women's Junior Masters (80 & up) Intermediate","M"
"3490","Men's Junior Masters (80 & up) Advanced - Group B","M"
"3491","Men's Junior Masters (80 & up) Advanced - Group A","M"
"3492","Men's Masters (90 & up) Intermediate - Group B","M"
"3493","Men's Senior Masters (100 & up) Intermediate","M"
"3494","Mixed Junior Masters (80 & up) Intermediate","XD"
"3495","Men's Junior Masters (80 & up) Advanced","M"
"3496","Men's Masters (90 & up) Intermediate - Group A","M"
"3497","Men's Masters (90 & up) Intermediate","M"
"3498","Men's Singles D - Group A","MS"
"3499","Men's Singles D - Group B","MS"
"3500","Men's Singles D - Group C","MS"
"3501","Women's Singles D - Group A","MS"
"3502","Men's Singles E - Group A","MS"
"3503","Men's Singles E - Group B","MS"
"3504","Women's Singles D - Group B","MS"
"3505","Men's Singles D","MS"
"3506","Men's Singles E","MS"
"3507","XD - Group I","XD"
"3508","XD - Group J","XD"
"3509","XD - Group K","XD"
"3510","XD - Group L","XD"
"3511","XD - Group M","XD"
"3512","MD - Group J","MD"
"3513","MD - Group K","MD"
"3514","MD - Group L","MD"
"3515","MD - Group M","MD"
"3516","MD - Group N","MD"
"3517","MD - Group O","MD"
"3518","MD Exhibition - MDA","MD"
"3519","MXD U13 - Group A","XD"
"3520","MXD U13 - Group B","XD"
"3521","MXD U15","XD"
"3522","MXD U19","XD"
"3523","MXD U13","XD"
"3524","MX U11","XD"
"3525","MX U13","XD"
"3526","BD U21","MD"
"3527","BS U21","MS"
"3528","GS U21","WS"
"3529","WD D - Group 2","WD"
"3530","WD D - Group 1","WD"
"3531","MD 100 - Group 2","MD"
"3532","MD 100 - Group 1","MD"
"3533","WS U25","WS"
"3534","WD U25","WD"
"3535","WD Match of the Day","WD"
"3536","MS Match of the Day","MS"
"3537","WS SEMI FINALS","WS"
"3538","MS SEMI FINALS","MS"
"3539","MD SEMI FINALS","MD"
"3540","WD SEMI FINALS","WD"
"3541","XD FINAL not before 13:30","XD"
"3542","MS after pricegiving ceremony","MS"
"3543","MD after pricegiving ceremony","MD"
"3544","WS after pricegiving ceremony","WS"
"3545","WD after pricegiving ceremony","WD"
"3546","Mens B Doubles","MD"
"3547","Rookie Doubles","D"
"3548","Womens B Singles","MS"
"3549","XD 65 - Group B","XD"
"3550","XD 65 - Group C","XD"
"3551","XD 65 - Group A","XD"
"3552","MD 65 - Group C","MD"
"3553","MS-C","MS"
"3554","Sr-MS-R","MS"
"3555","Sr-MD","MD"
"3556","GD U15 - Group B","WD"
"3557","JUNIOR U15 MD","MD"
"3558","EWD - Group A","WD"
"3559","EWD - Group B","WD"
"3560","SENIOR WD","WD"
"3561","C/DWD - DWD","WD"
"3562","MD - Position 01-16","MD"
"3563","MD - Position 17-32","MD"
"3564","MSE","MS"
"3565","WSC - Group A","WS"
"3566","WSE+","WS"
"3567","WSC - Group B","WS"
"3568","Super XDC","XD"
"3569","Senior A","?"
"3570","BS U25 - Group A","MS"
"3571","BS U25 - Group B","MS"
"3572","BS- U13","MS"
"3573","BS- U15","MS"
"3574","GS- U13","WS"
"3575","GS - U15","WS"
"3576","BS - U17","MS"
"3577","BS- U19","MS"
"3578","MXD- U13","XD"
"3579","BD - U13","MD"
"3580","MXD- U15","XD"
"3581","MXD - U17","XD"
"3582","GD - U15","WD"
"3583","MXD - U19","XD"
"3584","BD - U19","MD"
"3585","WS - WS-Redraw (2245hrs)","WS"
"3586","BS U11 - Group D","MS"
"3587","BD U15 - Group C","MD"
"3588","BD U15 - Group D","MD"
"3589","XD U15 - Group D","XD"
"3590","XD U15 - Group C","XD"
"3591","BD U11 - BD U11 - Positions 1 to 4","MD"
"3592","BD U11 - BD U11 - Positions 5 to 8","MD"
"3593","XD U11 - XD U11 - Positions 5 to 8","XD"
"3594","GD U15 - GD U15 - Positions 5 to 8","WD"
"3595","XD U11 - XD U11 - Positions 1 to 4","XD"
"3596","GS U11 - GS U11 - Positions 5 to 8","WS"
"3597","GS U11 - GS U11 - Positions 1 to 4","WS"
"3598","XD U13 - XD U13 - Positions 1 to 4","XD"
"3599","XD U13 - XD U13 - Positions 5 to 8","XD"
"3600","GD U15 - GD U15 - Positions 1 to 4","WD"
"3601","BD U13 - BD U13 - Positions 5 to 8","MD"
"3602","BD U13 - BD U13 - Positions 1 to 4","MD"
"3603","DMXD - Group B","XD"
"3604","DMXD - Group A","XD"
"3605","Novice MXD","XD"
"3606","CMXD - Group B","XD"
"3607","Novice MD - Group B","MD"
"3608","CMXD - Group A","XD"
"3609","Novice MD - Group A","MD"
"3610","GS U19-TTI","WS"
"3611","GS U17-TRI","WS"
"3612","BS U15-TPA","MS"
"3613","BS U13-TAPA","MS"
"3614","XD U1-GRC","XD"
"3615","XD U19-GTC","XD"
"3616","BS U19-TTA","MS"
"3617","MS-TDA","MS"
"3618","BD U15-GPA","MD"
"3619","BD U19-GTA","MD"
"3620","GD U15-GPI","WD"
"3621","XD-GDC","XD"
"3622","GS U15-TPI","WS"
"3623","WS-TDI","WS"
"3624","GS U13-TAPI","WS"
"3625","GD U19-GTI","WD"
"3626","BS U17-TRA","MS"
"3627","WD-GDI","WD"
"3628","MD 45-GVA","MD"
"3629","MD-GDA","MD"
"3630","BD U17-GRA","MD"
"3631","GD U17-GRI","WD"
"3632","Girls Singles","WS"
"3633","Boys Singles","MS"
"3634","Girls Doubles","WD"
"3635","Boys Doubles","MD"
"3636","55+ MX - Group A","XD"
"3637","55+ MX - Group B","XD"
"3638","60+ MD - Group B","MD"
"3639","65+ MS - Group A","MS"
"3640","65+ MS - Group B","MS"
"3641","60+ MD - Group A","MD"
"3642","NOVICE XD - Group A","XD"
"3643","NOVICE XD - Group B","XD"
"3644","MS - MS - Consolation","MS"
"3645","CoMX - Group B","XD"
"3646","CoMX - Group A","XD"
"3647","CoMX","XD"
"3648","CoMX - CoMX - Consolation","XD"
"3649","Diva-D Special","?"
"3650","Women's doubles B/C","MD"
"3651","Women's Doubles B/B","MD"
"3652","02 XD-C","XD"
"3653","03 XD-A","XD"
"3654","04 XD-Senior RR","XD"
"3655","09 MD-A","MD"
"3656","13 MS-B","MS"
"3657","17 MS-A","MS"
"3658","19 WS-C","WS"
"3659","18 WS-AB","WS"
"3660","15 MS-Senior50-59","MS"
"3661","14 WS-Senior","WS"
"3662","16 MS-Senior 60+ RR","MS"
"3663","10 MD-Senior 50-59","MD"
"3664","11 MD-Senior 60+ RR","MD"
"3665","07 WD-C RR","WD"
"3666","MS After Spanish ceremony","MS"
"3667","Singles E","S"
"3668","Doubles D+/D","D"
"3669","Doubles D/E","D"
"3670","Doubles C/D","D"
"3671","Doubles D/D","D"
"3672","Doubles B/C","D"
"3673","Doubles C/D+","D"
"3674","Doubles E/E","D"
"3675","Doubles Novice","D"
"3676","Doubles C/C","D"
"3677","Singles D","S"
"3678","Singles D+","S"
"3679","Singles C","S"
"3680","Men's Doubles - MD A/C Qualification (MDQ)","MD"
"3681","Women's Doubles - WD A/C Qualification (WDQ)","MD"
"3682","Men's Doubles - MD Group A/B (MDQ Winners)","MD"
"3683","Men's Doubles - MD Group C/D (MDQ Losers)","MD"
"3684","Women's Doubles - WD Group A/B (WDQ Winners)","MD"
"3685","Women's Doubles - WD Group C/D (WDQ Losers)","MD"
"3686","Mixed Doubles - XQ A/C Qualification (XDQ)","XD"
"3687","Mixed Doubles - XD Group A/B (XDQ Winners)","XD"
"3688","Mixed Doubles - XD Group C/D (XDQ Losers)","XD"
"3689","Senior Men's Doubles - Senior Men's Doubles (SMD)","MD"
"3690","Senior Women's Doubles - Senior Women's Doubles (SWD)","MD"
"3691","Senior Mixed Doubles - Senior Mixed Doubles (SXD)","XD"
"3692","MS - MS (Position 5 to 8)","MS"
"3693","WS - WS (Position 1 to 4)","WS"
"3694","MS - MS (Position 1 to 4)","MS"
"3695","WS - WS (Position 5 to 8)","WS"
"3696","Women's Doubles A","MD"
"3697","Women's Doubles Novice","MD"
"3698","Women's Doubles Combo C/D","MD"
"3699","Men's Doubles Novice","MD"
"3700","Men's Doubles A","MD"
"3701","Mixed Doubles Combo D/E","XD"
"3702","Mixed Doubles Combo C/D+","XD"
"3703","Women's Doubles Combo D/E","MD"
"3704","Mixed Doubles Combo C/D","XD"
"3705","Women's Doubles Combo C/D+","MD"
"3706","Doubles Open","D"
"3707","Mixed Doubles A","XD"
"3708","Men's Doubles Combo D/E","MD"
"3709","Men's Doubles Combo C/D+","MD"
"3710","Men's Doubles Combo C/D","MD"
"3711","Men's Doubles Combo B/C","MD"
"3712","Men's Doubles Combo A/B","MD"
"3713","Men's Doubles B","MD"
"3714","EMX","XD"
"3715","XD 3rd Place","XD"
"3716","MD 3rd Place","MD"
"3717","BSU19","MS"
"3718","GSU19","WS"
"3719","XDU17","XD"
"3720","BDU15","MD"
"3721","XDU13","XD"
"3722","GDU13","WD"
"3723","XDU15","XD"
"3724","XDU11","XD"
"3725","BDU13","MD"
"3726","BDU17","MD"
"3727","GDU15","WD"
"3728","BDU11","MD"
"3729","MSB Consolation is MSC - MSB","MS"
"3730","BS Scholastic","MS"
"3731","GS Junior","WS"
"3732","WSD - Group A","WS"
"3733","WSD - Group B","WS"
"3734","MSD Consolation is MSE - MSD","MS"
"3735","XD Masters","XD"
"3736","XDB Consolation is XDC - XDB","XD"
"3737","Junior Doubles - Group A","D"
"3738","Junior Doubles - Group B","D"
"3739","BD Scholastic","MD"
"3740","MDB Consolation is MDC - MDB","MD"
"3741","MDD Consolation is MDE - MDD","MD"
"3742","MD Masters - Group A","MD"
"3743","MD Masters - Group B","MD"
"3744","WD Masters","WD"
"3745","WDB Consolation is WDC - WDB","WD"
"3746","MD Masters","MD"
"3747","MEN SINGLES","MS"
"3748","NOVICE LADIES SINGLES","WS"
"3749","BOYS SINGLES U21","MS"
"3750","40+ MENS DOUBLES","MD"
"3751","NOVICE MENS DOUBLES","MD"
"3752","MEN'S DOUBLES","MD"
"3753","NOVICE LADIES DOUBLES","WD"
"3754","BOYS SINGLES U17","MS"
"3755","MIXED DOUBLES","XD"
"3756","30+ MEN SINGLES","MS"
"3757","BOYS DOUBLES U17","MD"
"3758","GIRLS DOUBLES U17","WD"
"3759","GIRLS DOUBLES U21","WD"
"3760","BOYS DOUBLES U21","MD"
"3761","NOVICE MIXED DOUBLES","XD"
"3762","LADIES DOUBLES","WD"
"3763","30+ MENS DOUBLES","MD"
"3764","NOVICE MENS SINGLES","MS"
"3765","40+ MENS SINGLES","MS"
"3766","U18-MS","MS"
"3767","U18-WS","WS"
"3768","U15-MS","MS"
"3769","U15-WS","WS"
"3770","U11-doubles","D"
"3771","50+ Mens Singles","MS"
"3772","55+ Mens Singles","MS"
"3773","55+ Mens Doubles","MD"
"3774","50+ Mens Doubles","MD"
"3775","BS U17 - Qualification","MS"
"3776","GS U17 - Qualification 1","WS"
